Pm,Ω,e/a,EWF,G,ad-e/n,ad-G,δ-e/n,δ-ρ,Phase
4,11.9993,1.75,4.1535,36.05,0.0403,12.44,0.4503,0.4127,BCC
3,15.1054,1.85,4.1075,30.105,0.044,7.198,0.485,0.4197,BCC
2,23.5085,1.95,4.1365,28.675,0.0418,9.5775,0.4258,0.4982,BCC
3,36.7619,1.75,4.177,31.045,0.0412,10.684,0.3766,0.3218,BCC
3,67.6663,1.9,4.08,34.64,0.0391,12.762,0.5329,0.377,BCC
2,27.4081,1.8,4.175,44.75,0.0399,16.155,0.4927,0.4011,BCC
4,206.4445,1.8,4.749,71.315,0.0348,20.6905,0.1308,0.1702,FCC
3,7.6096,1.7,4.699,67.725,0.0368,22.2625,0.1364,0.1704,FCC
2,6.23,1.9,4.824,72.85,0.0323,19.9,0.1235,0.17,FCC
3,9.9025,1.9,4.889,67.52,0.0272,21.436,0.1122,0.1659,FCC
3,17.3539,1.9,4.7915,67.265,0.0288,21.232,0.1137,0.1673,FCC
4,9.2126,1.8,4.709,63.59,0.0305,21.55,0.12,0.1674,FCC
3,6.584,1.9,4.8165,70.71,0.0314,21.647,0.1219,0.1699,FCC
3,29.6088,1.85,4.8565,63.585,0.0273,22.235,0.1142,0.1659,FCC
4,7.4472,1.85,4.744,70.05,0.0312,24.15,0.1265,0.1714,FCC
2,8.1272,1.95,4.8015,64.78,0.026,22.372,0.1067,0.1669,FCC
1,18.5618,1.7,4.678,67.595,0.0442,22.5755,0.1564,0.2319,BCC+FCC
3,3.5834,2,4.7955,72.78,0.0349,17.74,0.1321,0.2296,FCC
1,9.5889,1.75,4.753,70.78,0.045,23.784,0.1602,0.2338,BCC+FCC
1,11.6716,1.6,4.638,68.67,0.0482,26.37,0.1728,0.2345,BCC+FCC
1,22.0622,1.6,4.6305,72.03,0.0478,27.257,0.1762,0.2348,BCC+FCC
1,16.4564,1.75,4.713,68.555,0.0432,24.8195,0.1586,0.2332,BCC+FCC
1,11.2635,1.6,4.6705,63.255,0.0467,24.836,0.1662,0.2338,BCC+FCC
2,6.074,1.95,4.7555,66.705,0.0338,21.904,0.1324,0.2294,FCC
1,4.1678,1.8,4.7495,70.305,0.0505,24.524,0.1748,0.2836,BCC+FCC
1,3.1104,1.75,4.702,78.59,0.0527,24.894,0.1852,0.2842,BCC+FCC
1,4.8867,1.9,4.702,68.14,0.043,23.482,0.1612,0.2807,BCC+FCC
1,3.5281,1.85,4.767,69.96,0.0487,24.938,0.1712,0.2834,BCC+FCC
1,4.823,1.65,4.597,79.495,0.0473,29.3465,0.1787,0.2792,BCC+FCC
1,3.5084,1.9,4.792,66.255,0.0448,24.5595,0.1621,0.2822,BCC+FCC
1,5518.9609,1.8,4.6445,56.91,0.042,20.683,0.1591,0.2799,BCC+FCC
1,10.5866,1.7,4.7245,53.66,0.0427,17.73,0.1606,0.2806,BCC+FCC
1,5.504,1.7,4.6545,70.375,0.0504,31.265,0.1817,0.2836,BCC+FCC
1,2.6204,1.75,4.7045,75.615,0.0503,30.842,0.1782,0.2843,BCC+FCC
1,3.0049,1.85,4.697,70.175,0.0451,29.4675,0.1649,0.2823,BCC+FCC
1,2.8072,1.85,4.722,68.12,0.0461,30.39,0.1659,0.2834,BCC+FCC
1,4.1828,1.8,4.7295,60.91,0.0474,27.953,0.1709,0.2841,BCC+FCC
1,4.8871,1.8,4.697,60.825,0.0455,27.8425,0.1685,0.2833,BCC+FCC
1,3.0344,1.8,4.626,75.805,0.051,27.8835,0.187,0.3228,BCC+FCC
1,2.0801,2.1,4.741,67.465,0.0417,22.7355,0.1598,0.3232,BCC+FCC
1,4.9196,1.9,4.6735,60.37,0.0474,22.997,0.1724,0.3243,BCC+FCC
1,2.24,2.05,4.7085,69.03,0.0422,23.831,0.1648,0.3231,BCC+FCC
1,4.7665,1.8,4.5935,70.22,0.0492,29.248,0.1837,0.3222,BCC+FCC
1,2.4498,1.85,4.6435,75.46,0.0487,28.332,0.179,0.3224,BCC+FCC
1,2.2833,2,4.7735,65.35,0.048,25.555,0.1719,0.3258,BCC+FCC
1,2.2567,2,4.726,66.485,0.046,27.2665,0.1696,0.3249,BCC+FCC
1,2.5564,1.95,4.7335,64.775,0.0486,27.475,0.1757,0.326,BCC+FCC
1,1.9774,1.95,4.7585,68.22,0.0511,28.828,0.1787,0.327,BCC+FCC
1,3.3503,1.9,4.636,66.17,0.0461,28.87,0.1725,0.3229,BCC+FCC
1,3.0219,1.95,4.7335,59.275,0.047,25.06,0.1718,0.3256,BCC+FCC
1,1.9667,2.1,4.8085,59.16,0.042,24.426,0.1576,0.3246,BCC+FCC
1,2.9576,1.95,4.686,60.41,0.0451,27.112,0.1686,0.3246,BCC+FCC
1,2.0965,1.95,4.736,61.8,0.0483,29.47,0.1712,0.3265,BCC+FCC
1,2.1886,2,4.7285,58.01,0.0444,26.683,0.1626,0.3253,BCC+FCC
1,1.7979,2.15,4.6725,66.82,0.0428,23.404,0.169,0.3608,BCC+FCC
1,1.8372,2.1,4.6975,66.415,0.0472,25.722,0.1758,0.3628,BCC+FCC
1,10.2065,1.65,4.6255,60.795,0.0425,23.164,0.1713,0.1996,BCC+FCC
1,2.6695,1.8,4.6935,48.525,0.0507,16.49,0.2095,0.2482,BCC+FCC
1,7.3645,1.6,4.5545,60.925,0.0507,23.06,0.1913,0.2538,BCC+FCC
1,2.1471,1.95,4.5675,57.55,0.0486,24.855,0.2032,0.2857,BCC+FCC
1,11.0958,1.75,4.546,63.035,0.0488,26.5185,0.1958,0.2971,BCC+FCC
1,2.2814,1.9,4.641,61.25,0.0453,29.4,0.1735,0.2981,BCC+FCC
1,1.6544,2,4.6575,52.985,0.0485,23.709,0.1898,0.316,BCC+FCC
1,2.0748,1.85,4.666,60.845,0.0479,30.9585,0.1793,0.3004,BCC+FCC
1,2.2205,2.05,4.6125,54.03,0.0433,22.529,0.1762,0.3375,BCC+FCC
1,4.829,1.55,4.6315,62.065,0.0459,23.5045,0.1694,0.1827,BCC+FCC
1,4.3414,1.5,4.639,60.355,0.0474,22.587,0.1717,0.1833,BCC+FCC
1,4.4454,1.45,4.639,62.005,0.0509,24.897,0.1802,0.1855,BCC+FCC
1,6.0347,1.8,4.624,63.345,0.0442,24.424,0.172,0.1945,BCC+FCC
1,7.3872,1.75,4.677,50.73,0.0497,15.831,0.1822,0.2885,BCC+FCC
1,11.9453,1.65,4.5905,59.03,0.045,21.629,0.1625,0.2332,BCC+FCC
1,237.8637,1.65,4.6455,61.815,0.0457,26.6295,0.1677,0.2352,BCC+FCC
1,4.1841,1.8,4.5835,63.71,0.0483,30.382,0.1798,0.3236,BCC+FCC
1,3.7542,1.85,4.596,56.47,0.0493,24.218,0.1795,0.3255,BCC+FCC
1,6.7097,1.85,4.5125,60.54,0.0506,26.318,0.1918,0.3603,BCC+FCC
1,3.2279,1.8,4.797,53.635,0.0456,21.0425,0.1774,0.2557,BCC+FCC
1,2.2706,1.85,4.761,58.575,0.0542,26.6275,0.1946,0.3038,BCC+FCC
1,2.9866,1.85,4.823,62.435,0.0484,21.8185,0.1772,0.2462,BCC+FCC
1,2.3108,1.95,4.858,61.745,0.0461,22.4395,0.1715,0.2459,BCC+FCC
1,2.1039,1.95,4.843,62.965,0.0486,24.4715,0.1749,0.2474,BCC+FCC
1,7.834,1.7,4.7455,56.875,0.0483,22.5525,0.1757,0.2416,BCC+FCC
1,4.0973,1.75,4.747,56.015,0.049,19.441,0.1784,0.288,BCC+FCC
1,6.7862,1.7,4.692,51.16,0.0517,15.872,0.1859,0.2891,BCC+FCC
1,17.6835,1.5,4.6965,68.175,0.0469,23.375,0.1591,0.1759,BCC+FCC
1,15.9448,1.6,4.6865,74.865,0.0506,21.7955,0.1676,0.1793,BCC+FCC
1,4.3756,1.75,4.708,69.035,0.0484,21.698,0.1635,0.2351,BCC+FCC
1,19.3026,1.65,4.628,56.885,0.0467,20.489,0.1649,0.2347,BCC+FCC
1,3.8365,1.75,4.753,68.935,0.048,29.395,0.1669,0.2373,BCC+FCC
1,2.2929,1.9,4.7145,66.205,0.0475,28.475,0.1666,0.2844,BCC+FCC
1,2.3838,1.85,4.667,63.49,0.045,30.378,0.1618,0.2839,BCC+FCC
1,1.8548,2,4.7335,65,0.0513,25.24,0.1766,0.3269,BCC+FCC
1,1.7637,2,4.7185,66.22,0.0507,27.028,0.1759,0.3269,BCC+FCC
1,1.9698,1.9,4.676,61.05,0.0475,30.635,0.1698,0.3262,BCC+FCC
1,4.3926,1.65,4.697,49.49,0.0521,15.853,0.1999,0.2282,BCC+FCC
1,3.0468,1.75,4.627,63.995,0.049,31.7035,0.1806,0.2883,BCC+FCC
1,1.5392,2,4.7635,68.18,0.0491,25.106,0.1936,0.2749,BCC+FCC
1,1.3757,2.05,4.7075,59.255,0.051,26.225,0.2041,0.2915,BCC+FCC
1,1.7692,2.05,4.721,66.25,0.0435,25.75,0.1728,0.2987,BCC+FCC
1,1.149,2.1,4.729,56.725,0.0564,26.4475,0.2156,0.3348,BCC+FCC
1,1.6862,1.95,4.746,67.495,0.0502,29.4555,0.1846,0.3017,BCC+FCC
4,3.1774,2,4.7565,75.44,0.032,14.186,0.1309,0.1768,FCC
4,2.2041,2.05,4.753,74.965,0.0367,15.116,0.1475,0.2359,FCC
1,2.196,1.95,4.6605,72.795,0.0478,22.0665,0.1796,0.247,BCC+FCC
1,2.1341,2,4.7605,70.84,0.0442,21.648,0.1693,0.2449,BCC+FCC
1,2.133,2,4.6355,65.285,0.0478,23.325,0.1797,0.2509,BCC+FCC
1,2.0822,1.9,4.7555,63.525,0.048,28.09,0.1712,0.2476,BCC+FCC
1,1.9504,2.05,4.7345,71.86,0.0425,21.286,0.165,0.2854,BCC+FCC
1,1.7162,2.05,4.7095,58.085,0.0501,23.5005,0.1814,0.2965,BCC+FCC
1,1.9379,1.9,4.7295,66.195,0.0483,30.7845,0.1711,0.2887,BCC+FCC
1,1.3554,2.2,4.6875,67.035,0.0476,23.2945,0.1789,0.3649,BCC+FCC
1,1.3178,2.15,4.69,52.295,0.0511,21.5425,0.1825,0.3715,BCC+FCC
1,2.9273,2,4.614,75.885,0.0329,11.7655,0.1243,0.1717,FCC
1,3.2661,2,4.599,71.605,0.03,16.7225,0.1177,0.1712,FCC
1,2.2162,1.8,4.743,84.62,0.048,17.928,0.1689,0.2364,BCC+FCC
1,1.4751,2.15,4.72,63.84,0.0476,26.696,0.1716,0.364,BCC+FCC
1,1.3737,2.2,4.669,59,0.0479,27.18,0.1737,0.3991,BCC+FCC
1,2.0928,1.85,4.5435,68.36,0.0441,28.618,0.1831,0.2344,BCC+FCC
1,1.7825,1.85,4.535,67.11,0.0413,33.49,0.177,0.3068,BCC+FCC
1,1.5917,1.95,4.8345,68.54,0.0495,26.462,0.1785,0.2579,BCC+FCC
1,1.2553,2.05,4.7985,60.015,0.0512,25.275,0.192,0.2772,BCC+FCC
1,1.5175,2.05,4.877,58.99,0.0411,24.399,0.1615,0.2546,BCC+FCC
1,1.0632,2.1,4.815,59.715,0.0552,26.095,0.2021,0.321,BCC+FCC
1,1.1797,2.05,4.775,59.14,0.0555,27.394,0.2034,0.321,BCC+FCC
1,2.0673,1.85,4.7105,67.055,0.0489,29.6605,0.1753,0.248,BCC+FCC
4,53.3546,1.85,4.7715,65.93,0.0361,22.027,0.1655,0.1701,FCC
1,3.234,1.85,4.772,60.57,0.0445,21.95,0.1815,0.2237,BCC+FCC
1,3.8785,1.85,4.732,58.345,0.0432,21.5195,0.1808,0.2233,BCC+FCC
1,4.0648,1.85,4.7245,56.205,0.0422,20.746,0.1798,0.2231,BCC+FCC
1,8.2047,1.9,4.718,58.685,0.0322,20.8735,0.1436,0.1956,FCC
1,1.5248,1.95,4.8485,52.86,0.0496,21.068,0.2022,0.2481,BCC+FCC
1,1.5409,1.95,4.841,50.72,0.049,19.318,0.2012,0.248,BCC+FCC
1,2.2293,1.95,4.7285,61.72,0.0476,22.778,0.1923,0.2739,BCC+FCC
1,4.3015,1.9,4.737,60.78,0.0412,21.57,0.1645,0.2522,BCC+FCC
1,1.8952,2.05,4.7585,65.95,0.045,21.575,0.1749,0.2992,BCC+FCC
1,2.037,2.05,4.726,65.865,0.0436,21.5155,0.174,0.2984,BCC+FCC
1,6.1762,1.85,4.6185,56.545,0.0468,20.304,0.1829,0.2985,BCC+FCC
1,3.8513,1.8,4.691,55.005,0.0494,19.2265,0.1843,0.3003,BCC+FCC
1,2.1779,2,4.7835,60.045,0.0455,22.645,0.1759,0.3,BCC+FCC
1,3.8826,1.9,4.6785,49.95,0.0438,15.945,0.1772,0.2993,BCC+FCC
3,3.3761,1.95,4.864,63.42,0.0355,21.078,0.172,0.1624,FCC
3,4.1359,1.95,4.734,63.08,0.0318,20.772,0.1692,0.1639,FCC
4,4.0136,1.95,4.759,61.025,0.0324,20.985,0.169,0.1637,FCC
1,3.9076,1.9,4.6915,65.89,0.0487,18.191,0.1875,0.2025,BCC+FCC
1,4.4296,1.85,4.774,65.93,0.0474,18.487,0.1745,0.1961,BCC+FCC
4,67.9772,1.8,4.794,65.24,0.0351,19.076,0.134,0.1756,FCC
3,20.2074,1.85,4.6815,64.555,0.0339,19.1495,0.134,0.1755,FCC
3,8.4385,1.9,4.739,58.52,0.0361,18.894,0.1487,0.1855,FCC
4,3.0199,2,4.879,60.225,0.0342,20.3375,0.1433,0.1852,FCC
4,24.7568,1.85,4.7165,56.165,0.0306,17.9045,0.1297,0.1753,FCC
2,31.3389,1.85,4.8065,54.28,0.0285,16.842,0.128,0.1744,FCC
1,1.5133,2.15,4.8385,58.155,0.0457,22.3705,0.1693,0.3299,BCC+FCC
1,4.8262,1.95,4.5165,68.155,0.034,16.393,0.1272,0.1715,FCC
1,4.6966,1.95,4.569,68.415,0.0352,16.549,0.1273,0.1719,FCC
1,6.5978,1.9,4.6665,62.945,0.0345,19.3405,0.1252,0.1713,FCC
1,4.8908,1.95,4.624,60.2,0.0323,19.54,0.1196,0.1717,FCC
4,2.3205,1.75,4.498,64.74,0.1049,34.508,0.5199,0.3051,IM
3,2.4596,1.75,4.592,66.43,0.0885,37.376,0.4043,0.3104,IM
1,5.7913,1.85,4.592,56.425,0.0413,20.06,0.1916,0.2268,BCC+FCC
1,1.2683,2,4.846,52.34,0.0505,21.082,0.2011,0.2488,BCC+FCC
1,1.7738,2.05,4.6495,61.94,0.0445,22.026,0.1866,0.2306,BCC+FCC
1,1.4809,2.15,4.701,59.79,0.0481,22.56,0.1881,0.3072,BCC+FCC
1,1.3837,2.2,4.685,54.475,0.0457,22.13,0.1791,0.3427,BCC+FCC
1,3.1545,2.05,4.559,72.66,0.0286,13.074,0.1245,0.1745,FCC
1,2.0008,2.1,4.533,67.64,0.0356,17.634,0.1411,0.2349,FCC
1,2.4148,2.1,4.593,68.165,0.0327,17.949,0.1367,0.2337,FCC
2,1.6935,1.85,4.472,62.845,0.0972,33.6695,0.4966,0.3191,IM
4,1.3852,1.85,4.5765,60.66,0.0845,31.978,0.4343,0.2489,IM
3,1.2469,1.9,4.5755,59.625,0.0846,32.7025,0.433,0.2901,IM
4,1.5788,1.85,4.498,61.23,0.099,32.809,0.5839,0.358,IM
2,1.5315,1.85,4.518,58.34,0.0837,32.68,0.4665,0.3305,IM
1,2.8494,1.85,4.722,70.18,0.0474,20.338,0.1895,0.2243,BCC+FCC
1,10.3012,1.65,4.753,69.61,0.0478,22.058,0.1735,0.2014,BCC+FCC
1,3.3465,1.8,4.617,74.935,0.0453,20.4275,0.1922,0.2205,BCC+FCC
1,3.2299,1.85,4.7595,68.85,0.0475,21.105,0.1756,0.2543,BCC+FCC
1,10.9745,1.8,4.7005,68.3,0.046,20.16,0.1646,0.2379,BCC+FCC
1,6.2062,1.55,4.5865,68.235,0.0476,20.6515,0.1564,0.1747,BCC+FCC
1,18.8073,1.65,4.589,74.835,0.0497,18.331,0.165,0.1781,BCC+FCC
1,523.2847,1.6,4.734,77.355,0.0483,19.843,0.1622,0.1772,BCC+FCC
1,6.9579,1.55,4.519,74.695,0.0484,20.9865,0.171,0.1767,BCC+FCC
1,4.4307,1.4,4.6265,73.535,0.0541,25.4215,0.1776,0.1793,BCC+FCC
1,4.8772,1.45,4.519,81.62,0.0472,23.174,0.1787,0.1757,BCC+FCC
1,128.439,1.6,4.473,82.25,0.0415,22.67,0.1699,0.227,BCC+FCC
1,3.1492,1.9,4.677,72.07,0.0481,20.292,0.1693,0.2822,BCC+FCC
1,56.2716,1.7,4.537,68.165,0.0501,24.2085,0.1827,0.2812,BCC+FCC
1,1.484,2.05,4.676,73.06,0.0487,20.45,0.1893,0.3011,BCC+FCC
1,2.2521,1.75,4.668,86.12,0.0475,17.028,0.1811,0.2024,BCC+FCC
1,3.5756,1.85,4.4265,81.355,0.0308,13.855,0.1467,0.1755,FCC
1,2.2821,1.9,4.6755,81.71,0.044,14.159,0.1666,0.2374,BCC+FCC
1,2.296,1.95,4.5245,77.175,0.0409,19.8475,0.1624,0.2772,BCC+FCC
4,4.4275,2,4.5165,75.06,0.0293,9.878,0.1322,0.173,FCC
2,1.3523,1.7,4.5655,59.97,0.119,30.734,0.507,0.3037,IM
4,9.6427,1.7,4.7575,73.9,0.0386,21.38,0.1698,0.0852,FCC
4,11.0182,1.7,4.7275,59.99,0.0352,20.678,0.1728,0.0634,FCC
4,16.03,1.8,4.7325,74.895,0.0342,14.2275,0.1271,0.0902,FCC
3,144.583,1.75,4.8075,70.38,0.0348,20.964,0.1348,0.094,FCC
4,12.4963,1.7,4.7575,57.225,0.0358,18.205,0.1477,0.1068,FCC
1,11.2139,1.9,4.62,76.88,0.03,10.254,0.1102,0.0783,FCC
1,13.0671,1.9,4.6125,74.74,0.0286,13.046,0.1074,0.0778,FCC
1,18.6395,1.75,4.5275,79.345,0.0322,15.695,0.1263,0.0842,FCC
1,26.2869,1.85,4.645,70.975,0.032,16.965,0.1143,0.0804,FCC
1,37.644,1.85,4.69,69.095,0.0304,18.7065,0.11,0.0782,FCC
1,8.8727,1.65,4.648,59.055,0.0475,24.9115,0.1904,0.1676,BCC+FCC
4,18.0923,1.9,4.6775,63.245,0.0231,21.205,0.1063,0.0887,FCC
1,1.9783,1.85,4.7795,54.55,0.0507,22.145,0.2006,0.1952,BCC+FCC
1,1.7302,1.95,4.692,70.38,0.0476,20.12,0.1973,0.192,BCC+FCC
1,2.3733,1.85,4.582,73.515,0.0443,21.6875,0.1897,0.1839,BCC+FCC
1,3.5216,1.95,4.614,69.345,0.0306,19.077,0.134,0.1267,FCC
2,1.2234,1.85,4.592,61.54,0.0954,30.71,0.4543,0.3079,IM
2,5.2328,1.9,4.525,80.455,0.0305,8.534,0.1262,0.091,FCC
1,4.4928,1.85,4.515,80.525,0.0357,11.6525,0.1467,0.1057,FCC
1,3.8147,1.9,4.615,78.57,0.0361,10.843,0.1372,0.1005,FCC
2,6.1432,1.9,4.6775,68.745,0.0232,21.726,0.1093,0.091,FCC
2,1.5438,1.8,4.5755,59.58,0.0738,30.736,0.357,0.2572,IM
3,1.4151,1.85,4.58,61.94,0.1052,31.652,0.5204,0.3233,IM
4,1.5602,1.85,4.6075,63.02,0.0762,30.896,0.3726,0.3516,IM
4,4.7504,1.9,4.839,73.505,0.0392,17.5725,0.1799,0.1274,FCC
3,97.9271,1.9,4.7475,71.79,0.0295,18.144,0.1475,0.0772,FCC
4,3.6402,1.95,4.859,61.425,0.0316,21.095,0.1428,0.1332,FCC
4,225.6443,1.8,4.719,55.87,0.0336,18.111,0.1504,0.1337,FCC
1,3.7068,1.95,4.5815,65.635,0.0335,18.6845,0.139,0.1283,FCC
1,4.5383,1.95,4.6215,65.985,0.031,18.9295,0.1343,0.1259,FCC
1,3.3874,1.7,4.747,50.26,0.0487,15.78,0.2012,0.1926,BCC+FCC
1,6.9013,1.95,4.61,73.65,0.0313,11.66,0.1223,0.0927,FCC
1,8.3559,1.9,4.7025,72.285,0.0354,13.6125,0.1272,0.0944,FCC
1,12.3494,1.9,4.5025,64.91,0.0317,17.278,0.1262,0.0963,FCC
1,803.6534,1.75,4.7025,60.735,0.0346,17.9685,0.1318,0.0935,FCC
2,14.4831,1.95,4.725,65.96,0.0246,18.808,0.1036,0.086,FCC
1,7.6727,1.9,4.685,63.635,0.0335,18.5815,0.1254,0.0958,FCC
1,10.0906,1.9,4.705,63.81,0.0318,18.739,0.1219,0.0936,FCC
3,2.6939,1.85,4.7245,78.77,0.0916,31.989,0.3819,0.4074,IM
3,1.3823,1.85,4.582,64.975,0.1089,31.6875,0.5098,0.2908,IM
2,1.589,1.75,4.577,64.915,0.1034,36.5365,0.539,0.2818,IM
3,1.4977,1.85,4.607,56.97,0.0998,30.001,0.4499,0.2791,IM
3,2.6369,1.9,4.6425,77.055,0.1161,36.3195,0.5223,0.3533,IM
2,1.6608,1.8,4.476,53.455,0.0954,29.487,0.5173,0.3201,IM
2,1.724,1.8,4.536,56.56,0.0898,31.844,0.4683,0.3164,IM
3,1.4929,1.85,4.4785,51.41,0.0927,30.714,0.4874,0.313,IM
3,1.5732,1.8,4.5945,59.98,0.106,31.956,0.5581,0.3363,IM
3,1.6843,1.75,4.6005,62.86,0.1061,33.702,0.5631,0.3036,IM
3,1.5029,1.8,4.613,60.815,0.1052,32.1165,0.5386,0.3616,IM
2,2.02,1.8,4.502,61.625,0.0771,31.3025,0.4708,0.3316,IM
2,2.0097,1.8,4.5235,61.325,0.0707,31.5125,0.4282,0.3369,IM
3,2.0115,1.8,4.496,58.155,0.0762,31.227,0.4694,0.3454,IM
2,2.3041,1.75,4.5295,64.205,0.0715,33.5465,0.431,0.315,IM
2,1.7062,1.8,4.598,59.39,0.0927,30.486,0.4718,0.281,IM
2,1.7393,1.75,4.5745,63.385,0.0796,36.102,0.4324,0.2609,IM
2,1.389,1.85,4.59,59.23,0.0964,33.912,0.4835,0.3349,IM
2,1.531,1.8,4.57,64.04,0.1185,31.13,0.6411,0.2871,IM
3,2.3066,1.6,4.488,60.825,0.0835,33.0925,0.5917,0.3068,IM
2,1.7083,1.7,4.585,61.47,0.1093,37.775,0.5798,0.3359,IM
2,2.2591,1.85,4.5225,62.72,0.0896,30.778,0.4675,0.3304,IM
1,21.8943,1.6,4.678,65.61,0.0502,21.279,0.1871,0.1643,BCC+FCC
1,3.1913,1.5,4.544,67.945,0.0476,20.9805,0.1721,0.1298,BCC+FCC
1,7.0735,1.9,4.54,79.235,0.0317,6.868,0.1327,0.093,FCC
3,58.2757,1.75,4.124,34.285,0.0422,13.8705,0.4813,0.3436,BCC
2,32.1512,1.65,4.1375,43.13,0.0402,15.605,0.5305,0.3183,BCC
2,1.8148,1.75,4.506,62.67,0.109,32.17,0.5276,0.3186,IM
4,231.537,1.65,4.145,39.425,0.0396,15.9875,0.6574,0.3216,BCC
4,116.1839,1.8,4.1165,34.73,0.0411,13.479,0.687,0.376,BCC
3,26.5043,1.65,4.1905,36.685,0.0419,13.435,0.5939,0.402,BCC
4,26.0007,1.8,4.1155,32.75,0.0403,11.85,0.5473,0.3761,BCC
4,18.8371,1.8,4.1,33.895,0.0379,12.7635,0.5634,0.3465,BCC
2,1.5319,1.85,4.483,60.03,0.0835,30.686,0.4989,0.309,IM
3,19.3946,1.55,4.1715,43.45,0.0394,13.8,0.4476,0.3028,BCC
3,43.8531,1.75,4.1905,36.505,0.044,15.9155,0.3864,0.3144,BCC
3,33.495,1.6,4.187,38.825,0.041,12.295,0.44,0.3436,BCC
2,58.7475,1.75,4.132,37.795,0.0429,14.7835,0.4857,0.3944,BCC
4,61.8818,1.75,4.193,34.365,0.0433,13.055,0.381,0.3675,BCC
2,102.3757,1.95,4.112,31.635,0.0437,12.0925,0.4841,0.4525,BCC
3,17.4847,1.8,4.172,37.325,0.0374,15.4775,0.4273,0.4534,BCC
4,27.5157,1.7,4.1845,35.565,0.0441,10.975,0.4334,0.3969,BCC
2,31.8635,1.9,4.101,29.875,0.0437,8.17,0.4897,0.4273,BCC
3,15.6511,1.75,4.166,37.565,0.0458,12.4615,0.482,0.4153,BCC
4,83.1051,1.95,4.1465,27.23,0.0445,8.462,0.4076,0.4699,BCC
2,26.072,1.75,4.2305,32.745,0.0449,11.244,0.3575,0.4506,BCC
