Al,Co,Cr,Cu,Fe,Ni,Mo,Ti,W,Nb,Ta,V,Mn,Hf,Zr,Phase,Preparation method,Reference
6.993,6.993,0,0,6.993,6.993,0,0,0,0,0,0,72.028,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
7.8125,7.8125,0,0,7.8125,7.8125,0,0,0,0,0,0,68.75,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
8.2645,8.2645,0,0,8.2645,8.2645,0,0,0,0,0,0,66.9421,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
8.4746,8.4746,0,0,8.4746,8.4746,0,0,0,0,0,0,66.1017,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
9.2593,9.2593,0,0,9.2593,9.2593,0,0,0,0,0,0,62.963,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
10.101,10.101,0,0,10.101,10.101,0,0,0,0,0,0,59.596,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
10.4167,10.4167,0,0,10.4167,10.4167,0,0,0,0,0,0,58.3333,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
15.1515,15.1515,0,0,15.1515,15.1515,0,0,0,0,0,0,39.3939,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
17.8571,17.8571,0,0,17.8571,17.8571,0,0,0,0,0,0,28.5714,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,20,40,0,20,20,0,0,0,0,0,0,0,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,19.6078,39.2157,0,19.6078,19.6078,1.9608,0,0,0,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,19.2308,38.4615,0,19.2308,19.2308,3.8462,0,0,0,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,18.8679,37.7358,0,18.8679,18.8679,5.6604,0,0,0,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,18.5185,37.037,0,18.5185,18.5185,7.4074,0,0,0,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
14.2857,14.2857,14.2857,0,14.2857,0,14.2857,14.2857,0,0,0,14.2857,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
16.6667,16.6667,16.6667,0,16.6667,16.6667,0,0,0,0,0,0,16.6667,0,0,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
13.0435,21.7391,21.7391,0,21.7391,21.7391,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
18.1818,18.1818,18.1818,0,18.1818,18.1818,0,9.0909,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,11.1111,11.1111,0,11.1111,11.1111,0,0,0,55.5556,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,11.1111,11.1111,0,11.1111,11.1111,0,0,0,55.5556,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,11.1111,11.1111,0,11.1111,11.1111,0,0,0,55.5556,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,11.1111,11.1111,0,11.1111,11.1111,0,0,0,55.5556,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
21.2766,0,21.2766,0,21.2766,21.2766,0,10.6383,4.2553,0,0,0,0,0,0,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
20,0,20,20,20,20,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
1.9608,19.6078,19.6078,19.6078,19.6078,19.6078,0,0,0,0,0,0,0,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
5.6604,18.8679,18.8679,18.8679,18.8679,18.8679,0,0,0,0,0,0,0,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
9.0909,18.1818,18.1818,18.1818,18.1818,18.1818,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
12.2807,17.5439,17.5439,17.5439,17.5439,17.5439,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
13.7931,17.2414,17.2414,17.2414,17.2414,17.2414,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
16.6667,16.6667,16.6667,16.6667,16.6667,16.6667,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
19.3548,16.129,16.129,16.129,16.129,16.129,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
23.0769,15.3846,15.3846,15.3846,15.3846,15.3846,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
26.4706,14.7059,14.7059,14.7059,14.7059,14.7059,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,25,0,0,25,25,0,25,0,0,0,0,0,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
11.1111,22.2222,0,0,22.2222,22.2222,0,22.2222,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
20,20,0,0,20,20,0,20,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
14.2857,0,14.2857,0,14.2857,0,14.2857,14.2857,14.2857,14.2857,0,0,0,0,0,BCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,0,0,0,0,0,25,25,0,25,0,0,0,0,25,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
20,20,20,0,20,20,0,0,0,0,0,0,0,0,0,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,18.018,18.018,0,18.018,18.018,18.018,0,0,9.9099,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,17.6056,17.6056,0,17.6056,17.6056,17.6056,0,0,11.9718,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,17.2414,17.2414,0,17.2414,17.2414,17.2414,0,0,13.7931,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
9.0909,18.1818,18.1818,0,18.1818,18.1818,0,0,0,0,0,0,18.1818,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,25,25,22.5,25,2.5,0,0,0,0,0,0,0,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,25,25,17.5,25,7.5,0,0,0,0,0,0,0,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,25,25,12.5,25,12.5,0,0,0,0,0,0,0,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
20,0,0,0,0,0,20,20,0,20,0,20,0,0,0,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
15.3846,0,0,0,15.3846,0,7.6923,15.3846,0,15.3846,0,0,30.7692,0,0,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
21.4286,0,0,0,14.2857,0,7.1429,14.2857,0,14.2857,0,0,28.5714,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
26.6667,0,0,0,13.3333,0,6.6667,13.3333,0,13.3333,0,0,26.6667,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
27.2727,18.1818,18.1818,0,18.1818,18.1818,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
33.3333,16.6667,16.6667,0,16.6667,16.6667,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
38.4615,15.3846,15.3846,0,15.3846,15.3846,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
20,20,20,0,20,20,0,0,0,0,0,0,0,0,0,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
16.6667,0,16.6667,0,16.6667,16.6667,16.6667,0,16.6667,0,0,0,0,0,0,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
16.5289,16.5289,16.5289,16.5289,16.5289,16.5289,0,0,0,0.8264,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
16.2602,16.2602,16.2602,16.2602,16.2602,16.2602,0,0,0,2.439,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
15.9744,15.9744,15.9744,15.9744,15.9744,15.9744,0,0,0,4.1534,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
16.6667,0,16.6667,0,33.3333,33.3333,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
16.6667,0,16.6667,0,33.3333,33.3333,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
14.2857,0,14.2857,0,14.2857,0,14.2857,14.2857,14.2857,14.2857,0,0,0,0,0,BCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
13.3333,0,13.3333,0,20,0,13.3333,13.3333,13.3333,13.3333,0,0,0,0,0,BCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
12.5,0,12.5,0,18.75,0,12.5,12.5,12.5,18.75,0,0,0,0,0,BCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
11.7647,0,11.7647,0,23.5294,0,11.7647,11.7647,11.7647,17.6471,0,0,0,0,0,BCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
11.1111,0,11.1111,0,22.2222,0,11.1111,11.1111,11.1111,22.2222,0,0,0,0,0,BCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
6.9767,23.2558,23.2558,0,23.2558,23.2558,0,0,0,0,0,0,0,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
14.8936,21.2766,21.2766,0,21.2766,21.2766,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
15.0943,18.8679,18.8679,9.434,18.8679,18.8679,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
18.1818,18.1818,18.1818,0,18.1818,18.1818,0,9.0909,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
55.5556,11.1111,11.1111,0,11.1111,11.1111,0,0,0,0,0,0,0,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
71.4286,7.1429,7.1429,0,7.1429,7.1429,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
